show_id,sale_date,tickets_sold,cumulative_tickets_sold,revenue,cumulative_revenue,sales_rate,days_until_show
real_metallica_20260425,2025-06-01,196,13307,39200,2661400,66.53,327
real_metallica_20260425,2025-05-31,195,13502,39000,2700400,67.51,328
real_metallica_20260425,2025-05-30,76,13578,15200,2715600,67.89,329
real_metallica_20260425,2025-05-29,202,13780,40400,2756000,68.9,330
real_metallica_20260425,2025-05-28,115,13895,23000,2779000,69.47,331
real_metallica_20260425,2025-05-27,34,13929,6800,2785800,69.64,332
real_metallica_20260425,2025-05-26,83,14012,16600,2802400,70.06,333
real_metallica_20260425,2025-05-25,50,14062,10000,2812400,70.31,334
real_metallica_20260425,2025-05-24,47,14109,9400,2821800,70.55,335
real_metallica_20260425,2025-05-23,112,14221,22400,2844200,71.1,336
real_metallica_20260425,2025-05-22,146,14367,29200,2873400,71.84,337
real_metallica_20260425,2025-05-21,121,14488,24200,2897600,72.44,338
real_metallica_20260425,2025-05-20,71,14559,14200,2911800,72.8,339
real_metallica_20260425,2025-05-19,160,14719,32000,2943800,73.59,340
real_metallica_20260425,2025-05-18,11,14730,2200,2946000,73.65,341
real_metallica_20260425,2025-05-17,50,14780,10000,2956000,73.9,342
real_metallica_20260425,2025-05-16,43,14823,8600,2964600,74.11,343
real_metallica_20260425,2025-05-15,79,14902,15800,2980400,74.51,344
real_metallica_20260425,2025-05-14,66,14968,13200,2993600,74.84,345
real_metallica_20260425,2025-05-13,47,15015,9400,3003000,75.08,346
real_metallica_20260425,2025-05-12,72,15087,14400,3017400,75.44,347
real_metallica_20260425,2025-05-11,91,15178,18200,3035600,75.89,348
real_metallica_20260425,2025-05-10,116,15294,23200,3058800,76.47,349
real_metallica_20260425,2025-05-09,126,15420,25200,3084000,77.1,350
real_metallica_20260425,2025-05-08,91,15511,18200,3102200,77.55,351
real_metallica_20260425,2025-05-07,121,15632,24200,3126400,78.16,352
real_metallica_20260425,2025-05-06,200,15832,40000,3166400,79.16,353
real_metallica_20260425,2025-05-05,126,15958,25200,3191600,79.79,354
real_metallica_20260425,2025-05-04,110,16068,22000,3213600,80.34,355
real_metallica_20260425,2025-05-03,153,16221,30600,3244200,81.11,356
real_metallica_20260425,2025-05-02,105,16326,21000,3265200,81.63,357
real_metallica_20260425,2025-05-01,48,16374,9600,3274800,81.87,358
real_metallica_20260425,2025-04-30,104,16478,20800,3295600,82.39,359
real_metallica_20260425,2025-04-29,7,16485,1400,3297000,82.42,360
real_metallica_20260425,2025-04-28,67,16552,13400,3310400,82.76,361
real_metallica_20260425,2025-04-27,115,16667,23000,3333400,83.34,362
real_metallica_20260425,2025-04-26,94,16761,18800,3352200,83.8,363
real_metallica_20260425,2025-04-25,165,16926,33000,3385200,84.63,364
real_metallica_20260426,2025-10-23,2,2,400,400,0.01,184
real_metallica_20260426,2025-10-22,82,84,16400,16800,0.42,185
real_metallica_20260426,2025-10-21,101,185,20200,37000,0.92,186
real_metallica_20260426,2025-10-20,182,367,36400,73400,1.84,187
real_metallica_20260426,2025-10-19,108,475,21600,95000,2.38,188
real_metallica_20260426,2025-10-18,65,540,13000,108000,2.7,189
real_metallica_20260426,2025-10-17,71,611,14200,122200,3.06,190
real_metallica_20260426,2025-10-16,42,653,8400,130600,3.26,191
real_metallica_20260426,2025-10-15,120,773,24000,154600,3.86,192
real_metallica_20260426,2025-10-14,155,928,31000,185600,4.64,193
real_metallica_20260426,2025-10-13,247,1175,49400,235000,5.88,194
real_metallica_20260426,2025-10-12,181,1356,36200,271200,6.78,195
real_metallica_20260426,2025-10-11,11,1367,2200,273400,6.83,196
real_metallica_20260426,2025-10-10,64,1431,12800,286200,7.16,197
real_metallica_20260426,2025-10-09,77,1508,15400,301600,7.54,198
real_metallica_20260426,2025-10-08,189,1697,37800,339400,8.48,199
real_metallica_20260426,2025-10-07,71,1768,14200,353600,8.84,200
real_metallica_20260426,2025-10-06,22,1790,4400,358000,8.95,201
real_metallica_20260426,2025-10-05,128,1918,25600,383600,9.59,202
real_metallica_20260426,2025-10-04,86,2004,17200,400800,10.02,203
real_metallica_20260426,2025-10-03,33,2037,6600,407400,10.18,204
real_metallica_20260426,2025-10-02,90,2127,18000,425400,10.63,205
real_metallica_20260426,2025-10-01,36,2163,7200,432600,10.81,206
real_metallica_20260426,2025-09-30,80,2243,16000,448600,11.21,207
real_metallica_20260426,2025-09-29,16,2259,3200,451800,11.29,208
real_metallica_20260426,2025-09-28,71,2330,14200,466000,11.65,209
real_metallica_20260426,2025-09-27,110,2440,22000,488000,12.2,210
real_metallica_20260426,2025-09-26,67,2507,13400,501400,12.53,211
real_metallica_20260426,2025-09-25,67,2574,13400,514800,12.87,212
real_metallica_20260426,2025-09-24,111,2685,22200,537000,13.43,213
real_metallica_20260426,2025-09-23,80,2765,16000,553000,13.83,214
real_metallica_20260426,2025-09-22,125,2890,25000,578000,14.45,215
real_metallica_20260426,2025-09-21,38,2928,7600,585600,14.64,216
real_metallica_20260426,2025-09-20,168,3096,33600,619200,15.48,217
real_metallica_20260426,2025-09-19,112,3208,22400,641600,16.04,218
real_metallica_20260426,2025-09-18,19,3227,3800,645400,16.13,219
real_metallica_20260426,2025-09-17,23,3250,4600,650000,16.25,220
real_metallica_20260426,2025-09-16,33,3283,6600,656600,16.41,221
real_metallica_20260426,2025-09-15,59,3342,11800,668400,16.71,222
real_metallica_20260426,2025-09-14,126,3468,25200,693600,17.34,223
real_metallica_20260426,2025-09-13,45,3513,9000,702600,17.57,224
real_metallica_20260426,2025-09-12,248,3761,49600,752200,18.8,225
real_metallica_20260426,2025-09-11,28,3789,5600,757800,18.95,226
real_metallica_20260426,2025-09-10,221,4010,44200,802000,20.05,227
real_metallica_20260426,2025-09-09,44,4054,8800,810800,20.27,228
real_metallica_20260426,2025-09-08,36,4090,7200,818000,20.45,229
real_metallica_20260426,2025-09-07,21,4111,4200,822200,20.55,230
real_metallica_20260426,2025-09-06,210,4321,42000,864200,21.61,231
real_metallica_20260426,2025-09-05,54,4375,10800,875000,21.88,232
real_metallica_20260426,2025-09-04,1,4376,200,875200,21.88,233
real_metallica_20260426,2025-09-03,146,4522,29200,904400,22.61,234
real_metallica_20260426,2025-09-02,117,4639,23400,927800,23.2,235
real_metallica_20260426,2025-09-01,98,4737,19600,947400,23.69,236
real_metallica_20260426,2025-08-31,24,4761,4800,952200,23.8,237
real_metallica_20260426,2025-08-30,6,4767,1200,953400,23.84,238
real_metallica_20260426,2025-08-29,31,4798,6200,959600,23.99,239
real_metallica_20260426,2025-08-28,151,4949,30200,989800,24.75,240
real_metallica_20260426,2025-08-27,27,4976,5400,995200,24.88,241
real_metallica_20260426,2025-08-26,39,5015,7800,1003000,25.07,242
real_metallica_20260426,2025-08-25,58,5073,11600,1014600,25.36,243
real_metallica_20260426,2025-08-24,168,5241,33600,1048200,26.21,244
real_metallica_20260426,2025-08-23,160,5401,32000,1080200,27.01,245
real_metallica_20260426,2025-08-22,152,5553,30400,1110600,27.77,246
real_metallica_20260426,2025-08-21,84,5637,16800,1127400,28.18,247
real_metallica_20260426,2025-08-20,167,5804,33400,1160800,29.02,248
real_metallica_20260426,2025-08-19,115,5919,23000,1183800,29.59,249
real_metallica_20260426,2025-08-18,33,5952,6600,1190400,29.76,250
real_metallica_20260426,2025-08-17,6,5958,1200,1191600,29.79,251
real_metallica_20260426,2025-08-16,72,6030,14400,1206000,30.15,252
real_metallica_20260426,2025-08-15,14,6044,2800,1208800,30.22,253
real_metallica_20260426,2025-08-14,140,6184,28000,1236800,30.92,254
real_metallica_20260426,2025-08-13,97,6281,19400,1256200,31.41,255
real_metallica_20260426,2025-08-12,32,6313,6400,1262600,31.56,256
real_metallica_20260426,2025-08-11,98,6411,19600,1282200,32.05,257
real_metallica_20260426,2025-08-10,22,6433,4400,1286600,32.16,258
real_metallica_20260426,2025-08-09,26,6459,5200,1291800,32.3,259
real_metallica_20260426,2025-08-08,99,6558,19800,1311600,32.79,260
real_metallica_20260426,2025-08-07,39,6597,7800,1319400,32.98,261
real_metallica_20260426,2025-08-06,62,6659,12400,1331800,33.3,262
real_metallica_20260426,2025-08-05,188,6847,37600,1369400,34.23,263
real_metallica_20260426,2025-08-04,79,6926,15800,1385200,34.63,264
real_metallica_20260426,2025-08-03,154,7080,30800,1416000,35.4,265
real_metallica_20260426,2025-08-02,85,7165,17000,1433000,35.83,266
real_metallica_20260426,2025-08-01,47,7212,9400,1442400,36.06,267
real_metallica_20260426,2025-07-31,125,7337,25000,1467400,36.69,268
real_metallica_20260426,2025-07-30,99,7436,19800,1487200,37.18,269
real_metallica_20260426,2025-07-29,144,7580,28800,1516000,37.9,270
real_metallica_20260426,2025-07-28,23,7603,4600,1520600,38.02,271
real_metallica_20260426,2025-07-27,207,7810,41400,1562000,39.05,272
real_metallica_20260426,2025-07-26,47,7857,9400,1571400,39.28,273
real_metallica_20260426,2025-07-25,109,7966,21800,1593200,39.83,274
real_metallica_20260426,2025-07-24,65,8031,13000,1606200,40.16,275
real_metallica_20260426,2025-07-23,118,8149,23600,1629800,40.74,276
real_metallica_20260426,2025-07-22,165,8314,33000,1662800,41.57,277
real_metallica_20260426,2025-07-21,39,8353,7800,1670600,41.77,278
real_metallica_20260426,2025-07-20,134,8487,26800,1697400,42.44,279
real_metallica_20260426,2025-07-19,134,8621,26800,1724200,43.1,280
real_metallica_20260426,2025-07-18,59,8680,11800,1736000,43.4,281
real_metallica_20260426,2025-07-17,122,8802,24400,1760400,44.01,282
real_metallica_20260426,2025-07-16,32,8834,6400,1766800,44.17,283
real_metallica_20260426,2025-07-15,76,8910,15200,1782000,44.55,284
real_metallica_20260426,2025-07-14,133,9043,26600,1808600,45.21,285
real_metallica_20260426,2025-07-13,145,9188,29000,1837600,45.94,286
real_metallica_20260426,2025-07-12,9,9197,1800,1839400,45.98,287
real_metallica_20260426,2025-07-11,131,9328,26200,1865600,46.64,288
real_metallica_20260426,2025-07-10,54,9382,10800,1876400,46.91,289
real_metallica_20260426,2025-07-09,118,9500,23600,1900000,47.5,290
real_metallica_20260426,2025-07-08,145,9645,29000,1929000,48.23,291
real_metallica_20260426,2025-07-07,90,9735,18000,1947000,48.68,292
real_metallica_20260426,2025-07-06,20,9755,4000,1951000,48.77,293
real_metallica_20260426,2025-07-05,4,9759,800,1951800,48.8,294
real_metallica_20260426,2025-07-04,84,9843,16800,1968600,49.21,295
real_metallica_20260426,2025-07-03,46,9889,9200,1977800,49.45,296
real_metallica_20260426,2025-07-02,11,9900,2200,1980000,49.5,297
real_metallica_20260426,2025-07-01,90,9990,18000,1998000,49.95,298
real_metallica_20260426,2025-06-30,116,10106,23200,2021200,50.53,299
real_metallica_20260426,2025-06-29,115,10221,23000,2044200,51.11,300
real_metallica_20260426,2025-06-28,67,10288,13400,2057600,51.44,301
real_metallica_20260426,2025-06-27,47,10335,9400,2067000,51.68,302
real_metallica_20260426,2025-06-26,10,10345,2000,2069000,51.73,303
real_metallica_20260426,2025-06-25,154,10499,30800,2099800,52.5,304
real_metallica_20260426,2025-06-24,27,10526,5400,2105200,52.63,305
real_metallica_20260426,2025-06-23,4,10530,800,2106000,52.65,306
real_metallica_20260426,2025-06-22,14,10544,2800,2108800,52.72,307
real_metallica_20260426,2025-06-21,83,10627,16600,2125400,53.13,308
real_metallica_20260426,2025-06-20,103,10730,20600,2146000,53.65,309
real_metallica_20260426,2025-06-19,190,10920,38000,2184000,54.6,310
real_metallica_20260426,2025-06-18,124,11044,24800,2208800,55.22,311
real_metallica_20260426,2025-06-17,92,11136,18400,2227200,55.68,312
real_metallica_20260426,2025-06-16,176,11312,35200,2262400,56.56,313
real_metallica_20260426,2025-06-15,77,11389,15400,2277800,56.95,314
real_metallica_20260426,2025-06-14,17,11406,3400,2281200,57.03,315
real_metallica_20260426,2025-06-13,14,11420,2800,2284000,57.1,316
real_metallica_20260426,2025-06-12,178,11598,35600,2319600,57.99,317
real_metallica_20260426,2025-06-11,219,11817,43800,2363400,59.09,318
real_metallica_20260426,2025-06-10,61,11878,12200,2375600,59.39,319
real_metallica_20260426,2025-06-09,166,12044,33200,2408800,60.22,320
real_metallica_20260426,2025-06-08,48,12092,9600,2418400,60.46,321
real_metallica_20260426,2025-06-07,98,12190,19600,2438000,60.95,322
real_metallica_20260426,2025-06-06,121,12311,24200,2462200,61.56,323
real_metallica_20260426,2025-06-05,29,12340,5800,2468000,61.7,324
real_metallica_20260426,2025-06-04,19,12359,3800,2471800,61.8,325
real_metallica_20260426,2025-06-03,113,12472,22600,2494400,62.36,326
real_metallica_20260426,2025-06-02,120,12592,24000,2518400,62.96,327
real_metallica_20260426,2025-06-01,57,12649,11400,2529800,63.24,328
real_metallica_20260426,2025-05-31,51,12700,10200,2540000,63.5,329
real_metallica_20260426,2025-05-30,100,12800,20000,2560000,64.0,330
real_metallica_20260426,2025-05-29,1,12801,200,2560200,64.0,331
real_metallica_20260426,2025-05-28,91,12892,18200,2578400,64.46,332
real_metallica_20260426,2025-05-27,106,12998,21200,2599600,64.99,333
real_metallica_20260426,2025-05-26,188,13186,37600,2637200,65.93,334
real_metallica_20260426,2025-05-25,141,13327,28200,2665400,66.64,335
real_metallica_20260426,2025-05-24,18,13345,3600,2669000,66.72,336
real_metallica_20260426,2025-05-23,124,13469,24800,2693800,67.34,337
real_metallica_20260426,2025-05-22,156,13625,31200,2725000,68.12,338
real_metallica_20260426,2025-05-21,231,13856,46200,2771200,69.28,339
real_metallica_20260426,2025-05-20,124,13980,24800,2796000,69.9,340
real_metallica_20260426,2025-05-19,7,13987,1400,2797400,69.94,341
real_metallica_20260426,2025-05-18,108,14095,21600,2819000,70.47,342
real_metallica_20260426,2025-05-17,141,14236,28200,2847200,71.18,343
real_metallica_20260426,2025-05-16,82,14318,16400,2863600,71.59,344
real_metallica_20260426,2025-05-15,121,14439,24200,2887800,72.19,345
real_metallica_20260426,2025-05-14,79,14518,15800,2903600,72.59,346
real_metallica_20260426,2025-05-13,88,14606,17600,2921200,73.03,347
real_metallica_20260426,2025-05-12,111,14717,22200,2943400,73.58,348
real_metallica_20260426,2025-05-11,36,14753,7200,2950600,73.77,349
real_metallica_20260426,2025-05-10,120,14873,24000,2974600,74.37,350
real_metallica_20260426,2025-05-09,59,14932,11800,2986400,74.66,351
real_metallica_20260426,2025-05-08,150,15082,30000,3016400,75.41,352
real_metallica_20260426,2025-05-07,86,15168,17200,3033600,75.84,353
real_metallica_20260426,2025-05-06,218,15386,43600,3077200,76.93,354
real_metallica_20260426,2025-05-05,168,15554,33600,3110800,77.77,355
real_metallica_20260426,2025-05-04,75,15629,15000,3125800,78.14,356
real_metallica_20260426,2025-05-03,99,15728,19800,3145600,78.64,357
real_metallica_20260426,2025-05-02,213,15941,42600,3188200,79.7,358
real_metallica_20260426,2025-05-01,167,16108,33400,3221600,80.54,359
real_metallica_20260426,2025-04-30,203,16311,40600,3262200,81.56,360
real_metallica_20260426,2025-04-29,41,16352,8200,3270400,81.76,361
real_metallica_20260426,2025-04-28,72,16424,14400,3284800,82.12,362
real_metallica_20260426,2025-04-27,22,16446,4400,3289200,82.23,363
real_metallica_20260426,2025-04-26,33,16479,6600,3295800,82.39,364
real_metallica_20260426,2025-04-25,20,16499,4000,3299800,82.49,365
real_metallica_20260426,2025-04-24,12,16511,2400,3302200,82.56,366
real_metallica_20260502,2025-10-23,126,126,25200,25200,0.63,190
real_metallica_20260502,2025-10-22,53,179,10600,35800,0.9,191
real_metallica_20260502,2025-10-21,4,183,800,36600,0.92,192
real_metallica_20260502,2025-10-20,66,249,13200,49800,1.24,193
real_metallica_20260502,2025-10-19,40,289,8000,57800,1.44,194
real_metallica_20260502,2025-10-18,110,399,22000,79800,1.99,195
real_metallica_20260502,2025-10-17,8,407,1600,81400,2.04,196
real_metallica_20260502,2025-10-16,86,493,17200,98600,2.46,197
real_metallica_20260502,2025-10-15,158,651,31600,130200,3.26,198
real_metallica_20260502,2025-10-14,71,722,14200,144400,3.61,199
real_metallica_20260502,2025-10-13,33,755,6600,151000,3.77,200
real_metallica_20260502,2025-10-12,181,936,36200,187200,4.68,201
real_metallica_20260502,2025-10-11,197,1133,39400,226600,5.67,202
real_metallica_20260502,2025-10-10,68,1201,13600,240200,6.0,203
real_metallica_20260502,2025-10-09,218,1419,43600,283800,7.09,204
real_metallica_20260502,2025-10-08,131,1550,26200,310000,7.75,205
real_metallica_20260502,2025-10-07,26,1576,5200,315200,7.88,206
real_metallica_20260502,2025-10-06,112,1688,22400,337600,8.44,207
real_metallica_20260502,2025-10-05,215,1903,43000,380600,9.52,208
real_metallica_20260502,2025-10-04,27,1930,5400,386000,9.65,209
real_metallica_20260502,2025-10-03,156,2086,31200,417200,10.43,210
real_metallica_20260502,2025-10-02,26,2112,5200,422400,10.56,211
real_metallica_20260502,2025-10-01,10,2122,2000,424400,10.61,212
real_metallica_20260502,2025-09-30,42,2164,8400,432800,10.82,213
real_metallica_20260502,2025-09-29,52,2216,10400,443200,11.08,214
real_metallica_20260502,2025-09-28,40,2256,8000,451200,11.28,215
real_metallica_20260502,2025-09-27,181,2437,36200,487400,12.19,216
real_metallica_20260502,2025-09-26,129,2566,25800,513200,12.83,217
real_metallica_20260502,2025-09-25,25,2591,5000,518200,12.96,218
real_metallica_20260502,2025-09-24,46,2637,9200,527400,13.18,219
real_metallica_20260502,2025-09-23,35,2672,7000,534400,13.36,220
real_metallica_20260502,2025-09-22,25,2697,5000,539400,13.48,221
real_metallica_20260502,2025-09-21,106,2803,21200,560600,14.02,222
real_metallica_20260502,2025-09-20,1,2804,200,560800,14.02,223
real_metallica_20260502,2025-09-19,121,2925,24200,585000,14.62,224
real_metallica_20260502,2025-09-18,129,3054,25800,610800,15.27,225
real_metallica_20260502,2025-09-17,34,3088,6800,617600,15.44,226
real_metallica_20260502,2025-09-16,106,3194,21200,638800,15.97,227
real_metallica_20260502,2025-09-15,62,3256,12400,651200,16.28,228
real_metallica_20260502,2025-09-14,96,3352,19200,670400,16.76,229
real_metallica_20260502,2025-09-13,58,3410,11600,682000,17.05,230
real_metallica_20260502,2025-09-12,54,3464,10800,692800,17.32,231
real_metallica_20260502,2025-09-11,104,3568,20800,713600,17.84,232
real_metallica_20260502,2025-09-10,218,3786,43600,757200,18.93,233
real_metallica_20260502,2025-09-09,174,3960,34800,792000,19.8,234
real_metallica_20260502,2025-09-08,7,3967,1400,793400,19.84,235
real_metallica_20260502,2025-09-07,2,3969,400,793800,19.84,236
real_metallica_20260502,2025-09-06,132,4101,26400,820200,20.51,237
real_metallica_20260502,2025-09-05,21,4122,4200,824400,20.61,238
real_metallica_20260502,2025-09-04,102,4224,20400,844800,21.12,239
real_metallica_20260502,2025-09-03,84,4308,16800,861600,21.54,240
real_metallica_20260502,2025-09-02,100,4408,20000,881600,22.04,241
real_metallica_20260502,2025-09-01,169,4577,33800,915400,22.88,242
real_metallica_20260502,2025-08-31,38,4615,7600,923000,23.08,243
real_metallica_20260502,2025-08-30,14,4629,2800,925800,23.14,244
real_metallica_20260502,2025-08-29,151,4780,30200,956000,23.9,245
real_metallica_20260502,2025-08-28,141,4921,28200,984200,24.61,246
real_metallica_20260502,2025-08-27,184,5105,36800,1021000,25.52,247
real_metallica_20260502,2025-08-26,88,5193,17600,1038600,25.96,248
real_metallica_20260502,2025-08-25,35,5228,7000,1045600,26.14,249
real_metallica_20260502,2025-08-24,156,5384,31200,1076800,26.92,250
real_metallica_20260502,2025-08-23,179,5563,35800,1112600,27.82,251
real_metallica_20260502,2025-08-22,52,5615,10400,1123000,28.07,252
real_metallica_20260502,2025-08-21,159,5774,31800,1154800,28.87,253
real_metallica_20260502,2025-08-20,166,5940,33200,1188000,29.7,254
real_metallica_20260502,2025-08-19,88,6028,17600,1205600,30.14,255
real_metallica_20260502,2025-08-18,200,6228,40000,1245600,31.14,256
real_metallica_20260502,2025-08-17,198,6426,39600,1285200,32.13,257
real_metallica_20260502,2025-08-16,38,6464,7600,1292800,32.32,258
real_metallica_20260502,2025-08-15,68,6532,13600,1306400,32.66,259
real_metallica_20260502,2025-08-14,32,6564,6400,1312800,32.82,260
real_metallica_20260502,2025-08-13,138,6702,27600,1340400,33.51,261
real_metallica_20260502,2025-08-12,23,6725,4600,1345000,33.62,262
real_metallica_20260502,2025-08-11,79,6804,15800,1360800,34.02,263
real_metallica_20260502,2025-08-10,162,6966,32400,1393200,34.83,264
real_metallica_20260502,2025-08-09,3,6969,600,1393800,34.84,265
real_metallica_20260502,2025-08-08,138,7107,27600,1421400,35.53,266
real_metallica_20260502,2025-08-07,61,7168,12200,1433600,35.84,267
real_metallica_20260502,2025-08-06,77,7245,15400,1449000,36.23,268
real_metallica_20260502,2025-08-05,129,7374,25800,1474800,36.87,269
real_metallica_20260502,2025-08-04,7,7381,1400,1476200,36.91,270
real_metallica_20260502,2025-08-03,66,7447,13200,1489400,37.23,271
real_metallica_20260502,2025-08-02,90,7537,18000,1507400,37.69,272
real_metallica_20260502,2025-08-01,96,7633,19200,1526600,38.16,273
real_metallica_20260502,2025-07-31,31,7664,6200,1532800,38.32,274
real_metallica_20260502,2025-07-30,146,7810,29200,1562000,39.05,275
real_metallica_20260502,2025-07-29,116,7926,23200,1585200,39.63,276
real_metallica_20260502,2025-07-28,60,7986,12000,1597200,39.93,277
real_metallica_20260502,2025-07-27,148,8134,29600,1626800,40.67,278
real_metallica_20260502,2025-07-26,160,8294,32000,1658800,41.47,279
real_metallica_20260502,2025-07-25,152,8446,30400,1689200,42.23,280
real_metallica_20260502,2025-07-24,38,8484,7600,1696800,42.42,281
real_metallica_20260502,2025-07-23,35,8519,7000,1703800,42.59,282
real_metallica_20260502,2025-07-22,133,8652,26600,1730400,43.26,283
real_metallica_20260502,2025-07-21,26,8678,5200,1735600,43.39,284
real_metallica_20260502,2025-07-20,49,8727,9800,1745400,43.64,285
real_metallica_20260502,2025-07-19,92,8819,18400,1763800,44.09,286
real_metallica_20260502,2025-07-18,37,8856,7400,1771200,44.28,287
real_metallica_20260502,2025-07-17,105,8961,21000,1792200,44.8,288
real_metallica_20260502,2025-07-16,7,8968,1400,1793600,44.84,289
real_metallica_20260502,2025-07-15,33,9001,6600,1800200,45.01,290
real_metallica_20260502,2025-07-14,114,9115,22800,1823000,45.57,291
real_metallica_20260502,2025-07-13,86,9201,17200,1840200,46.01,292
real_metallica_20260502,2025-07-12,150,9351,30000,1870200,46.76,293
real_metallica_20260502,2025-07-11,101,9452,20200,1890400,47.26,294
real_metallica_20260502,2025-07-10,149,9601,29800,1920200,48.0,295
real_metallica_20260502,2025-07-09,108,9709,21600,1941800,48.55,296
real_metallica_20260502,2025-07-08,250,9959,50000,1991800,49.8,297
real_metallica_20260502,2025-07-07,106,10065,21200,2013000,50.32,298
real_metallica_20260502,2025-07-06,36,10101,7200,2020200,50.51,299
real_metallica_20260502,2025-07-05,124,10225,24800,2045000,51.12,300
real_metallica_20260502,2025-07-04,33,10258,6600,2051600,51.29,301
real_metallica_20260502,2025-07-03,131,10389,26200,2077800,51.94,302
real_metallica_20260502,2025-07-02,30,10419,6000,2083800,52.09,303
real_metallica_20260502,2025-07-01,116,10535,23200,2107000,52.68,304
real_metallica_20260502,2025-06-30,40,10575,8000,2115000,52.88,305
real_metallica_20260502,2025-06-29,94,10669,18800,2133800,53.34,306
real_metallica_20260502,2025-06-28,30,10699,6000,2139800,53.5,307
real_metallica_20260502,2025-06-27,104,10803,20800,2160600,54.02,308
real_metallica_20260502,2025-06-26,47,10850,9400,2170000,54.25,309
real_metallica_20260502,2025-06-25,10,10860,2000,2172000,54.3,310
real_metallica_20260502,2025-06-24,30,10890,6000,2178000,54.45,311
real_metallica_20260502,2025-06-23,95,10985,19000,2197000,54.93,312
real_metallica_20260502,2025-06-22,124,11109,24800,2221800,55.55,313
real_metallica_20260502,2025-06-21,18,11127,3600,2225400,55.63,314
real_metallica_20260502,2025-06-20,75,11202,15000,2240400,56.01,315
real_metallica_20260502,2025-06-19,78,11280,15600,2256000,56.4,316
real_metallica_20260502,2025-06-18,55,11335,11000,2267000,56.67,317
real_metallica_20260502,2025-06-17,94,11429,18800,2285800,57.15,318
real_metallica_20260502,2025-06-16,31,11460,6200,2292000,57.3,319
real_metallica_20260502,2025-06-15,17,11477,3400,2295400,57.38,320
real_metallica_20260502,2025-06-14,106,11583,21200,2316600,57.92,321
real_metallica_20260502,2025-06-13,79,11662,15800,2332400,58.31,322
real_metallica_20260502,2025-06-12,86,11748,17200,2349600,58.74,323
real_metallica_20260502,2025-06-11,121,11869,24200,2373800,59.35,324
real_metallica_20260502,2025-06-10,213,12082,42600,2416400,60.41,325
real_metallica_20260502,2025-06-09,35,12117,7000,2423400,60.59,326
real_metallica_20260502,2025-06-08,117,12234,23400,2446800,61.17,327
real_metallica_20260502,2025-06-07,170,12404,34000,2480800,62.02,328
real_metallica_20260502,2025-06-06,83,12487,16600,2497400,62.43,329
real_metallica_20260502,2025-06-05,79,12566,15800,2513200,62.83,330
real_metallica_20260502,2025-06-04,104,12670,20800,2534000,63.35,331
real_metallica_20260502,2025-06-03,101,12771,20200,2554200,63.85,332
real_metallica_20260502,2025-06-02,11,12782,2200,2556400,63.91,333
real_metallica_20260502,2025-06-01,227,13009,45400,2601800,65.05,334
real_metallica_20260502,2025-05-31,71,13080,14200,2616000,65.4,335
real_metallica_20260502,2025-05-30,42,13122,8400,2624400,65.61,336
real_metallica_20260502,2025-05-29,146,13268,29200,2653600,66.34,337
real_metallica_20260502,2025-05-28,181,13449,36200,2689800,67.25,338
real_metallica_20260502,2025-05-27,31,13480,6200,2696000,67.4,339
real_metallica_20260502,2025-05-26,21,13501,4200,2700200,67.51,340
real_metallica_20260502,2025-05-25,79,13580,15800,2716000,67.9,341
real_metallica_20260502,2025-05-24,13,13593,2600,2718600,67.97,342
real_metallica_20260502,2025-05-23,133,13726,26600,2745200,68.63,343
real_metallica_20260502,2025-05-22,60,13786,12000,2757200,68.93,344
real_metallica_20260502,2025-05-21,4,13790,800,2758000,68.95,345
real_metallica_20260502,2025-05-20,68,13858,13600,2771600,69.29,346
real_metallica_20260502,2025-05-19,2,13860,400,2772000,69.3,347
real_metallica_20260502,2025-05-18,52,13912,10400,2782400,69.56,348
real_metallica_20260502,2025-05-17,113,14025,22600,2805000,70.12,349
real_metallica_20260502,2025-05-16,68,14093,13600,2818600,70.47,350
real_metallica_20260502,2025-05-15,102,14195,20400,2839000,70.97,351
real_metallica_20260502,2025-05-14,125,14320,25000,2864000,71.6,352
real_metallica_20260502,2025-05-13,5,14325,1000,2865000,71.62,353
real_metallica_20260502,2025-05-12,46,14371,9200,2874200,71.86,354
real_metallica_20260502,2025-05-11,135,14506,27000,2901200,72.53,355
real_metallica_20260502,2025-05-10,65,14571,13000,2914200,72.86,356
real_metallica_20260502,2025-05-09,12,14583,2400,2916600,72.91,357
real_metallica_20260502,2025-05-08,73,14656,14600,2931200,73.28,358
real_metallica_20260502,2025-05-07,32,14688,6400,2937600,73.44,359
real_metallica_20260502,2025-05-06,39,14727,7800,2945400,73.63,360
real_metallica_20260502,2025-05-05,104,14831,20800,2966200,74.16,361
real_metallica_20260502,2025-05-04,15,14846,3000,2969200,74.23,362
real_metallica_20260502,2025-05-03,83,14929,16600,2985800,74.64,363
real_metallica_20260502,2025-05-02,91,15020,18200,3004000,75.1,364
real_metallica_20260502,2025-05-01,49,15069,9800,3013800,75.34,365
real_metallica_20260502,2025-04-30,9,15078,1800,3015600,75.39,366
real_metallica_20260502,2025-04-29,20,15098,4000,3019600,75.49,367
real_metallica_20260502,2025-04-28,7,15105,1400,3021000,75.52,368
real_metallica_20260502,2025-04-27,15,15120,3000,3024000,75.6,369
real_metallica_20260502,2025-04-26,30,15150,6000,3030000,75.75,370
